,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1812958,2008,12,27,6,1149.0,1122,1824.0,1712,352,275.0,230.0,216.0,72.0,27.0,SEA,ORD,1721,6.0,53.0,0.0,0.0,53.0,0.0,19.0
1813014,2008,12,1,1,1500.0,1431,1825.0,1803,356,145.0,152.0,117.0,22.0,29.0,SEA,DEN,1024,10.0,18.0,0.0,0.0,0.0,0.0,22.0
1813015,2008,12,14,7,1449.0,1429,1835.0,1803,356,166.0,154.0,126.0,32.0,20.0,SEA,DEN,1024,27.0,13.0,0.0,0.0,14.0,0.0,18.0
1813016,2008,12,15,1,1503.0,1430,1846.0,1802,356,163.0,152.0,127.0,44.0,33.0,SEA,DEN,1024,8.0,28.0,0.0,0.0,11.0,0.0,33.0
1813017,2008,12,17,3,1503.0,1430,1828.0,1802,356,145.0,152.0,122.0,26.0,33.0,SEA,DEN,1024,10.0,13.0,6.0,0.0,0.0,0.0,20.0
1813018,2008,12,18,4,1734.0,1417,2129.0,1749,356,175.0,152.0,136.0,220.0,197.0,SEA,DEN,1024,7.0,32.0,0.0,125.0,23.0,0.0,72.0
1813020,2008,12,21,7,1520.0,1416,1852.0,1748,356,152.0,152.0,123.0,64.0,64.0,SEA,DEN,1024,7.0,22.0,0.0,62.0,0.0,0.0,2.0
1813021,2008,12,22,1,1446.0,1417,1814.0,1749,356,148.0,152.0,128.0,25.0,29.0,SEA,DEN,1024,6.0,14.0,0.0,19.0,0.0,0.0,6.0
1813023,2008,12,25,4,1500.0,1417,1827.0,1749,356,147.0,152.0,123.0,38.0,43.0,SEA,DEN,1024,9.0,15.0,0.0,36.0,0.0,0.0,2.0
1813024,2008,12,26,5,1449.0,1417,1827.0,1749,356,158.0,152.0,126.0,38.0,32.0,SEA,DEN,1024,14.0,18.0,0.0,32.0,6.0,0.0,0.0
1813170,2008,12,4,4,1531.0,1430,1917.0,1802,368,166.0,152.0,139.0,75.0,61.0,SEA,DEN,1024,14.0,13.0,35.0,0.0,14.0,0.0,26.0
1813171,2008,12,5,5,1528.0,1430,1843.0,1802,368,135.0,152.0,118.0,41.0,58.0,SEA,DEN,1024,6.0,11.0,0.0,0.0,0.0,0.0,41.0
1813367,2008,12,14,7,720.0,700,1128.0,1043,386,188.0,163.0,142.0,45.0,20.0,SEA,DEN,1024,10.0,36.0,0.0,0.0,45.0,0.0,0.0
1813369,2008,12,23,2,734.0,702,1113.0,1040,386,159.0,158.0,124.0,33.0,32.0,SEA,DEN,1024,18.0,17.0,32.0,0.0,1.0,0.0,0.0
1814300,2008,12,4,4,1908.0,1824,2102.0,2032,475,114.0,128.0,89.0,30.0,44.0,SEA,SFO,679,7.0,18.0,0.0,0.0,0.0,0.0,30.0
1814302,2008,12,10,3,1907.0,1824,2100.0,2032,475,113.0,128.0,98.0,28.0,43.0,SEA,SFO,679,5.0,10.0,0.0,0.0,0.0,0.0,28.0
1814305,2008,12,18,4,1944.0,1913,2210.0,2120,475,146.0,127.0,121.0,50.0,31.0,SEA,SFO,679,6.0,19.0,0.0,19.0,19.0,0.0,12.0
1814306,2008,12,21,7,2022.0,1913,2230.0,2120,475,128.0,127.0,109.0,70.0,69.0,SEA,SFO,679,5.0,14.0,0.0,39.0,1.0,0.0,30.0
1814309,2008,12,25,4,2055.0,1913,2250.0,2120,475,115.0,127.0,83.0,90.0,102.0,SEA,SFO,679,4.0,28.0,0.0,0.0,0.0,0.0,90.0
1814311,2008,12,27,6,2006.0,1913,2221.0,2120,475,135.0,127.0,116.0,61.0,53.0,SEA,SFO,679,5.0,14.0,0.0,0.0,11.0,0.0,50.0
1814312,2008,12,30,2,2010.0,1913,2220.0,2120,475,130.0,127.0,109.0,60.0,57.0,SEA,SFO,679,8.0,13.0,51.0,0.0,3.0,0.0,6.0
1814514,2008,12,1,1,1026.0,939,1308.0,1156,507,162.0,137.0,120.0,72.0,47.0,SEA,SFO,679,6.0,36.0,0.0,0.0,25.0,0.0,47.0
1814515,2008,12,3,3,1104.0,938,1305.0,1155,507,121.0,137.0,97.0,70.0,86.0,SEA,SFO,679,9.0,15.0,0.0,0.0,70.0,0.0,0.0
1814516,2008,12,4,4,1016.0,938,1211.0,1155,507,115.0,137.0,92.0,16.0,38.0,SEA,SFO,679,6.0,17.0,0.0,0.0,16.0,0.0,0.0
1814517,2008,12,7,7,1028.0,936,1253.0,1154,507,145.0,138.0,122.0,59.0,52.0,SEA,SFO,679,3.0,20.0,0.0,0.0,59.0,0.0,0.0
1814520,2008,12,15,1,1017.0,938,1216.0,1155,507,119.0,137.0,98.0,21.0,39.0,SEA,SFO,679,8.0,13.0,0.0,0.0,21.0,0.0,0.0
1814521,2008,12,16,2,1001.0,938,1228.0,1155,507,147.0,137.0,108.0,33.0,23.0,SEA,SFO,679,6.0,33.0,0.0,0.0,33.0,0.0,0.0
1816366,2008,12,14,7,605.0,544,946.0,922,696,161.0,158.0,136.0,24.0,21.0,SEA,DEN,1024,8.0,17.0,0.0,21.0,3.0,0.0,0.0
1816369,2008,12,24,3,610.0,540,935.0,918,696,145.0,158.0,118.0,17.0,30.0,SEA,DEN,1024,6.0,21.0,0.0,17.0,0.0,0.0,0.0
1816761,2008,12,6,6,1340.0,1314,1707.0,1646,742,147.0,152.0,120.0,21.0,26.0,SEA,DEN,1024,9.0,18.0,0.0,0.0,0.0,0.0,21.0
1816762,2008,12,8,1,1852.0,1652,2227.0,2020,742,155.0,148.0,133.0,127.0,120.0,SEA,DEN,1024,5.0,17.0,0.0,0.0,7.0,0.0,120.0
1816765,2008,12,17,3,1728.0,1652,2054.0,2020,742,146.0,148.0,123.0,34.0,36.0,SEA,DEN,1024,8.0,15.0,34.0,0.0,0.0,0.0,0.0
1816766,2008,12,18,4,1824.0,1647,2204.0,2020,742,160.0,153.0,134.0,104.0,97.0,SEA,DEN,1024,11.0,15.0,0.0,6.0,7.0,0.0,91.0
1816767,2008,12,20,6,1656.0,1647,2104.0,2020,742,188.0,153.0,145.0,44.0,9.0,SEA,DEN,1024,6.0,37.0,0.0,9.0,35.0,0.0,0.0
1816768,2008,12,22,1,1738.0,1647,2115.0,2020,742,157.0,153.0,129.0,55.0,51.0,SEA,DEN,1024,6.0,22.0,0.0,17.0,4.0,0.0,34.0
1816769,2008,12,23,2,1922.0,1647,2245.0,2020,742,143.0,153.0,121.0,145.0,155.0,SEA,DEN,1024,7.0,15.0,6.0,0.0,0.0,0.0,139.0
1816851,2008,12,25,4,2353.0,2330,811.0,515,754,378.0,225.0,218.0,176.0,23.0,SEA,ORD,1721,146.0,14.0,0.0,23.0,153.0,0.0,0.0
1816894,2008,12,18,4,1340.0,1137,1545.0,1345,763,125.0,128.0,97.0,120.0,123.0,SEA,SFO,679,5.0,23.0,0.0,42.0,0.0,0.0,78.0
1816896,2008,12,20,6,1242.0,1137,1434.0,1345,763,112.0,128.0,93.0,49.0,65.0,SEA,SFO,679,4.0,15.0,5.0,0.0,0.0,0.0,44.0
1816897,2008,12,21,7,1240.0,1137,1456.0,1345,763,136.0,128.0,113.0,71.0,63.0,SEA,SFO,679,7.0,16.0,0.0,0.0,69.0,0.0,2.0
1816898,2008,12,23,2,1202.0,1137,1404.0,1345,763,122.0,128.0,93.0,19.0,25.0,SEA,SFO,679,5.0,24.0,5.0,0.0,0.0,0.0,14.0
1816899,2008,12,24,3,1418.0,1137,1628.0,1345,763,130.0,128.0,97.0,163.0,161.0,SEA,SFO,679,8.0,25.0,0.0,0.0,8.0,0.0,155.0
1816901,2008,12,26,5,1318.0,1137,1512.0,1345,763,114.0,128.0,90.0,87.0,101.0,SEA,SFO,679,4.0,20.0,0.0,7.0,0.0,0.0,80.0
1816902,2008,12,27,6,1202.0,1137,1404.0,1345,763,122.0,128.0,97.0,19.0,25.0,SEA,SFO,679,4.0,21.0,8.0,0.0,0.0,0.0,11.0
1816903,2008,12,28,7,1204.0,1137,1404.0,1345,763,120.0,128.0,101.0,19.0,27.0,SEA,SFO,679,7.0,12.0,19.0,0.0,0.0,0.0,0.0
1816905,2008,12,31,3,1229.0,1137,1436.0,1345,763,127.0,128.0,104.0,51.0,52.0,SEA,SFO,679,3.0,20.0,0.0,0.0,42.0,0.0,9.0
1816906,2008,12,18,4,1430.0,1258,1736.0,1505,764,186.0,127.0,95.0,151.0,92.0,SEA,SFO,679,8.0,83.0,92.0,0.0,59.0,0.0,0.0
1816909,2008,12,23,2,1312.0,1258,1521.0,1505,764,129.0,127.0,99.0,16.0,14.0,SEA,SFO,679,6.0,24.0,10.0,0.0,2.0,0.0,4.0
1816910,2008,12,24,3,1506.0,1258,1703.0,1505,764,117.0,127.0,98.0,118.0,128.0,SEA,SFO,679,5.0,14.0,0.0,0.0,0.0,0.0,118.0
1816911,2008,12,26,5,1350.0,1258,1548.0,1505,764,118.0,127.0,93.0,43.0,52.0,SEA,SFO,679,5.0,20.0,0.0,43.0,0.0,0.0,0.0
1816912,2008,12,29,1,1352.0,1258,1549.0,1505,764,117.0,127.0,102.0,44.0,54.0,SEA,SFO,679,4.0,11.0,34.0,0.0,0.0,0.0,10.0
1816913,2008,12,18,4,1733.0,1523,1937.0,1730,765,124.0,127.0,93.0,127.0,130.0,SEA,SFO,679,7.0,24.0,0.0,84.0,0.0,0.0,43.0
1816915,2008,12,20,6,1650.0,1523,1855.0,1730,765,125.0,127.0,97.0,85.0,87.0,SEA,SFO,679,4.0,24.0,0.0,53.0,0.0,0.0,32.0
1816916,2008,12,21,7,1627.0,1523,1854.0,1730,765,147.0,127.0,124.0,84.0,64.0,SEA,SFO,679,6.0,17.0,0.0,37.0,20.0,0.0,27.0
1816917,2008,12,23,2,1812.0,1523,2011.0,1730,765,119.0,127.0,97.0,161.0,169.0,SEA,SFO,679,5.0,17.0,87.0,0.0,0.0,0.0,74.0
1816921,2008,12,28,7,1609.0,1523,1809.0,1730,765,120.0,127.0,100.0,39.0,46.0,SEA,SFO,679,5.0,15.0,14.0,0.0,0.0,0.0,25.0
1816923,2008,12,30,2,1545.0,1523,1752.0,1730,765,127.0,127.0,106.0,22.0,22.0,SEA,SFO,679,5.0,16.0,0.0,0.0,2.0,0.0,20.0
1816924,2008,12,31,3,1624.0,1523,1840.0,1730,765,136.0,127.0,118.0,70.0,61.0,SEA,SFO,679,5.0,13.0,0.0,0.0,65.0,0.0,5.0
1816957,2008,12,18,4,1805.0,1608,2007.0,1816,768,122.0,128.0,99.0,111.0,117.0,SEA,SFO,679,6.0,17.0,0.0,69.0,0.0,0.0,42.0
1816959,2008,12,21,7,1701.0,1608,2010.0,1816,768,189.0,128.0,133.0,114.0,53.0,SEA,SFO,679,8.0,48.0,0.0,51.0,61.0,0.0,2.0
1816961,2008,12,23,2,2147.0,1608,6.0,1816,768,139.0,128.0,101.0,350.0,339.0,SEA,SFO,679,9.0,29.0,12.0,0.0,11.0,0.0,327.0
1816962,2008,12,26,5,1913.0,1608,2127.0,1816,768,134.0,128.0,90.0,191.0,185.0,SEA,SFO,679,4.0,40.0,0.0,0.0,6.0,0.0,185.0
1816965,2008,12,30,2,1719.0,1608,1924.0,1816,768,125.0,128.0,106.0,68.0,71.0,SEA,SFO,679,6.0,13.0,0.0,0.0,0.0,0.0,68.0
1817280,2008,12,12,5,858.0,731,1055.0,948,821,117.0,137.0,99.0,67.0,87.0,SEA,SFO,679,3.0,15.0,0.0,0.0,67.0,0.0,0.0
1817284,2008,12,23,2,747.0,733,1006.0,950,821,139.0,137.0,91.0,16.0,14.0,SEA,SFO,679,24.0,24.0,14.0,0.0,2.0,0.0,0.0
1817285,2008,12,27,6,1004.0,733,1201.0,950,821,117.0,137.0,98.0,131.0,151.0,SEA,SFO,679,9.0,10.0,131.0,0.0,0.0,0.0,0.0
1817698,2008,12,10,3,1644.0,1127,2004.0,1504,876,140.0,157.0,121.0,300.0,317.0,SEA,DEN,1024,6.0,13.0,300.0,0.0,0.0,0.0,0.0
1817699,2008,12,14,7,1414.0,1133,1801.0,1505,876,167.0,152.0,125.0,176.0,161.0,SEA,DEN,1024,14.0,28.0,7.0,0.0,15.0,0.0,154.0
1817700,2008,12,19,5,1210.0,1128,1544.0,1502,876,154.0,154.0,125.0,42.0,42.0,SEA,DEN,1024,5.0,24.0,30.0,0.0,0.0,0.0,12.0
1817701,2008,12,21,7,1318.0,1128,1655.0,1500,876,157.0,152.0,122.0,115.0,110.0,SEA,DEN,1024,7.0,28.0,0.0,110.0,5.0,0.0,0.0
1817702,2008,12,23,2,1458.0,1128,1819.0,1500,876,141.0,152.0,120.0,199.0,210.0,SEA,DEN,1024,9.0,12.0,18.0,0.0,0.0,0.0,181.0
1817704,2008,12,28,7,1212.0,1128,1529.0,1500,876,137.0,152.0,112.0,29.0,44.0,SEA,DEN,1024,5.0,20.0,4.0,0.0,0.0,0.0,25.0
1817706,2008,12,31,3,1256.0,1128,1632.0,1500,876,156.0,152.0,115.0,92.0,88.0,SEA,DEN,1024,7.0,34.0,0.0,0.0,4.0,0.0,88.0
1817988,2008,12,14,7,756.0,738,1541.0,1525,916,285.0,287.0,261.0,16.0,18.0,SEA,IAD,2306,5.0,19.0,0.0,16.0,0.0,0.0,0.0
1817989,2008,12,15,1,811.0,738,1554.0,1525,916,283.0,287.0,256.0,29.0,33.0,SEA,IAD,2306,8.0,19.0,29.0,0.0,0.0,0.0,0.0
1817991,2008,12,21,7,819.0,748,1611.0,1535,916,292.0,287.0,239.0,36.0,31.0,SEA,IAD,2306,10.0,43.0,0.0,31.0,5.0,0.0,0.0
1817992,2008,12,23,2,839.0,748,1605.0,1535,916,266.0,287.0,249.0,30.0,51.0,SEA,IAD,2306,5.0,12.0,30.0,0.0,0.0,0.0,0.0
1817993,2008,12,24,3,837.0,748,1617.0,1535,916,280.0,287.0,257.0,42.0,49.0,SEA,IAD,2306,4.0,19.0,0.0,42.0,0.0,0.0,0.0
1817995,2008,12,31,3,822.0,748,1601.0,1535,916,279.0,287.0,243.0,26.0,34.0,SEA,IAD,2306,8.0,28.0,26.0,0.0,0.0,0.0,0.0
1818463,2008,12,4,4,925.0,830,1513.0,1420,958,228.0,230.0,203.0,53.0,55.0,SEA,ORD,1721,13.0,12.0,53.0,0.0,0.0,0.0,0.0
1818464,2008,12,6,6,904.0,829,1450.0,1419,958,226.0,230.0,196.0,31.0,35.0,SEA,ORD,1721,14.0,16.0,31.0,0.0,0.0,0.0,0.0
1818465,2008,12,14,7,908.0,821,1503.0,1411,958,235.0,230.0,201.0,52.0,47.0,SEA,ORD,1721,7.0,27.0,0.0,47.0,5.0,0.0,0.0
1818467,2008,12,18,4,1429.0,815,2025.0,1405,958,236.0,230.0,190.0,380.0,374.0,SEA,ORD,1721,15.0,31.0,76.0,0.0,6.0,0.0,298.0
1818469,2008,12,23,2,900.0,815,1454.0,1405,958,234.0,230.0,202.0,49.0,45.0,SEA,ORD,1721,8.0,24.0,0.0,0.0,49.0,0.0,0.0
1818470,2008,12,24,3,1445.0,815,2040.0,1405,958,235.0,230.0,187.0,395.0,390.0,SEA,ORD,1721,28.0,20.0,0.0,0.0,6.0,0.0,389.0
1818471,2008,12,27,6,824.0,815,1427.0,1405,958,243.0,230.0,228.0,22.0,9.0,SEA,ORD,1721,4.0,11.0,9.0,0.0,13.0,0.0,0.0
1818472,2008,12,30,2,1115.0,815,1648.0,1405,958,213.0,230.0,184.0,163.0,180.0,SEA,ORD,1721,13.0,16.0,36.0,0.0,0.0,0.0,127.0
1818586,2008,12,1,1,1618.0,1612,1852.0,1820,989,154.0,128.0,115.0,32.0,6.0,SEA,SFO,679,5.0,34.0,0.0,0.0,32.0,0.0,0.0
1818587,2008,12,7,7,1753.0,1612,1943.0,1820,989,110.0,128.0,94.0,83.0,101.0,SEA,SFO,679,4.0,12.0,0.0,0.0,0.0,0.0,83.0
1819097,2008,12,1,1,1601.0,1524,1813.0,1731,1187,132.0,127.0,108.0,42.0,37.0,SEA,SFO,679,5.0,19.0,0.0,0.0,24.0,0.0,18.0
1819098,2008,12,6,6,1554.0,1524,1750.0,1731,1187,116.0,127.0,101.0,19.0,30.0,SEA,SFO,679,4.0,11.0,0.0,0.0,0.0,0.0,19.0
1819101,2008,12,16,2,1545.0,1524,1750.0,1731,1187,125.0,127.0,99.0,19.0,21.0,SEA,SFO,679,7.0,19.0,0.0,0.0,0.0,0.0,19.0
1819102,2008,12,17,3,1628.0,1524,1825.0,1731,1187,117.0,127.0,95.0,54.0,64.0,SEA,SFO,679,3.0,19.0,0.0,0.0,0.0,0.0,54.0
1819308,2008,12,15,1,645.0,636,1246.0,1226,1210,241.0,230.0,198.0,20.0,9.0,SEA,ORD,1721,20.0,23.0,9.0,0.0,11.0,0.0,0.0
1819311,2008,12,23,2,619.0,605,1224.0,1155,1210,245.0,230.0,213.0,29.0,14.0,SEA,ORD,1721,7.0,25.0,0.0,0.0,29.0,0.0,0.0
1819312,2008,12,24,3,625.0,605,1244.0,1155,1210,259.0,230.0,201.0,49.0,20.0,SEA,ORD,1721,15.0,43.0,0.0,20.0,29.0,0.0,0.0
1822029,2008,12,1,1,1208.0,800,1431.0,1025,395,143.0,145.0,122.0,246.0,248.0,SEA,LAS,866,6.0,15.0,0.0,121.0,0.0,0.0,125.0
1822030,2008,12,1,1,1156.0,1130,1546.0,1516,7,170.0,166.0,147.0,30.0,26.0,SEA,PHX,1107,5.0,18.0,6.0,0.0,4.0,0.0,20.0
1822031,2008,12,1,1,1821.0,1650,2209.0,2035,72,168.0,165.0,140.0,94.0,91.0,SEA,PHX,1107,6.0,22.0,91.0,0.0,3.0,0.0,0.0
1822323,2008,12,2,2,900.0,850,1715.0,1645,752,315.0,295.0,281.0,30.0,10.0,SEA,PHL,2378,10.0,24.0,10.0,0.0,20.0,0.0,0.0
1822504,2008,12,3,3,1129.0,1115,1918.0,1857,1626,289.0,282.0,257.0,21.0,14.0,SEA,CLT,2279,13.0,19.0,8.0,0.0,7.0,0.0,6.0
1822710,2008,12,4,4,1122.0,1115,1929.0,1857,1626,307.0,282.0,284.0,32.0,7.0,SEA,CLT,2279,7.0,16.0,7.0,0.0,25.0,0.0,0.0
1822911,2008,12,5,5,1501.0,1440,1842.0,1827,239,161.0,167.0,140.0,15.0,21.0,SEA,PHX,1107,3.0,18.0,12.0,0.0,0.0,0.0,3.0
1823285,2008,12,7,7,1140.0,1130,1535.0,1516,7,175.0,166.0,153.0,19.0,10.0,SEA,PHX,1107,4.0,18.0,10.0,0.0,9.0,0.0,0.0
1823477,2008,12,8,1,1159.0,1130,1533.0,1516,7,154.0,166.0,128.0,17.0,29.0,SEA,PHX,1107,4.0,22.0,9.0,0.0,0.0,0.0,8.0
1823664,2008,12,9,2,1350.0,1115,2134.0,1857,1626,284.0,282.0,263.0,157.0,155.0,SEA,CLT,2279,8.0,13.0,0.0,0.0,2.0,0.0,155.0
1823906,2008,12,10,3,1143.0,1115,1934.0,1857,1626,291.0,282.0,260.0,37.0,28.0,SEA,CLT,2279,9.0,22.0,20.0,0.0,9.0,0.0,8.0
1823907,2008,12,10,3,1003.0,850,1753.0,1657,752,290.0,307.0,268.0,56.0,73.0,SEA,PHL,2378,6.0,16.0,0.0,0.0,56.0,0.0,0.0
1824281,2008,12,11,4,927.0,850,1719.0,1657,752,292.0,307.0,276.0,22.0,37.0,SEA,PHL,2378,6.0,10.0,0.0,0.0,22.0,0.0,0.0
1824559,2008,12,12,5,1134.0,1115,1927.0,1857,1626,293.0,282.0,260.0,30.0,19.0,SEA,CLT,2279,7.0,26.0,19.0,0.0,11.0,0.0,0.0
1824696,2008,12,13,6,1136.0,1115,1913.0,1857,1626,277.0,282.0,258.0,16.0,21.0,SEA,CLT,2279,7.0,12.0,16.0,0.0,0.0,0.0,0.0
1824697,2008,12,13,6,953.0,850,1730.0,1645,752,277.0,295.0,260.0,45.0,63.0,SEA,PHL,2378,3.0,14.0,45.0,0.0,0.0,0.0,0.0
1824951,2008,12,14,7,1127.0,1115,1934.0,1857,1626,307.0,282.0,259.0,37.0,12.0,SEA,CLT,2279,8.0,40.0,0.0,12.0,25.0,0.0,0.0
1824952,2008,12,14,7,821.0,800,1141.0,1020,395,200.0,140.0,115.0,81.0,21.0,SEA,LAS,866,6.0,79.0,0.0,21.0,60.0,0.0,0.0
1824953,2008,12,14,7,948.0,850,2024.0,1657,752,456.0,307.0,296.0,207.0,58.0,SEA,PHL,2378,66.0,94.0,0.0,58.0,149.0,0.0,0.0
1824954,2008,12,14,7,1145.0,1130,1547.0,1516,7,182.0,166.0,139.0,31.0,15.0,SEA,PHX,1107,6.0,37.0,0.0,15.0,16.0,0.0,0.0
1824955,2008,12,14,7,945.0,815,1431.0,1201,14,226.0,166.0,140.0,150.0,90.0,SEA,PHX,1107,4.0,82.0,0.0,90.0,60.0,0.0,0.0
1825353,2008,12,15,1,1151.0,1115,1923.0,1857,1626,272.0,282.0,253.0,26.0,36.0,SEA,CLT,2279,8.0,11.0,17.0,0.0,0.0,0.0,9.0
1825354,2008,12,15,1,1857.0,1745,2119.0,2002,138,142.0,137.0,124.0,77.0,72.0,SEA,LAS,866,6.0,12.0,55.0,0.0,5.0,0.0,17.0
1825355,2008,12,15,1,1020.0,800,1307.0,1020,395,167.0,140.0,125.0,167.0,140.0,SEA,LAS,866,3.0,39.0,0.0,0.0,167.0,0.0,0.0
1825356,2008,12,15,1,1323.0,1250,1545.0,1512,573,142.0,142.0,118.0,33.0,33.0,SEA,LAS,866,5.0,19.0,3.0,0.0,0.0,0.0,30.0
1825358,2008,12,15,1,1551.0,1440,1932.0,1827,239,161.0,167.0,143.0,65.0,71.0,SEA,PHX,1107,5.0,13.0,0.0,0.0,0.0,0.0,65.0
1825688,2008,12,16,2,1142.0,1115,1938.0,1857,1626,296.0,282.0,265.0,41.0,27.0,SEA,CLT,2279,15.0,16.0,24.0,0.0,14.0,0.0,3.0
1825690,2008,12,16,2,1450.0,1440,1856.0,1827,239,186.0,167.0,160.0,29.0,10.0,SEA,PHX,1107,6.0,20.0,10.0,0.0,19.0,0.0,0.0
1826170,2008,12,17,3,1146.0,1115,1926.0,1857,1626,280.0,282.0,256.0,29.0,31.0,SEA,CLT,2279,4.0,20.0,8.0,0.0,0.0,0.0,21.0
1826171,2008,12,17,3,900.0,850,1749.0,1657,752,349.0,307.0,260.0,52.0,10.0,SEA,PHL,2378,6.0,83.0,10.0,0.0,42.0,0.0,0.0
1826172,2008,12,17,3,1351.0,1130,1746.0,1516,7,175.0,166.0,148.0,150.0,141.0,SEA,PHX,1107,3.0,24.0,129.0,0.0,9.0,0.0,12.0
1826173,2008,12,17,3,1452.0,1440,1851.0,1827,239,179.0,167.0,157.0,24.0,12.0,SEA,PHX,1107,5.0,17.0,12.0,0.0,12.0,0.0,0.0
1826601,2008,12,18,4,36.0,2230,811.0,605,1532,275.0,275.0,250.0,126.0,126.0,SEA,CLT,2279,4.0,21.0,28.0,0.0,0.0,0.0,98.0
1826602,2008,12,18,4,1835.0,1745,2054.0,2002,138,139.0,137.0,116.0,52.0,50.0,SEA,LAS,866,6.0,17.0,0.0,17.0,2.0,0.0,33.0
1826603,2008,12,18,4,825.0,800,1140.0,1020,395,195.0,140.0,122.0,80.0,25.0,SEA,LAS,866,13.0,60.0,0.0,25.0,55.0,0.0,0.0
1826604,2008,12,18,4,1315.0,1250,1614.0,1512,573,179.0,142.0,121.0,62.0,25.0,SEA,LAS,866,5.0,53.0,0.0,0.0,37.0,0.0,25.0
1826605,2008,12,18,4,947.0,845,1739.0,1652,752,292.0,307.0,261.0,47.0,62.0,SEA,PHL,2378,17.0,14.0,19.0,28.0,0.0,0.0,0.0
1826606,2008,12,18,4,2350.0,2230,737.0,627,1548,287.0,297.0,265.0,70.0,80.0,SEA,PHL,2378,7.0,15.0,11.0,0.0,0.0,0.0,59.0
1826607,2008,12,18,4,1219.0,1130,1624.0,1516,7,185.0,166.0,162.0,68.0,49.0,SEA,PHX,1107,6.0,17.0,0.0,49.0,19.0,0.0,0.0
1826608,2008,12,18,4,607.0,510,950.0,857,12,163.0,167.0,142.0,53.0,57.0,SEA,PHX,1107,3.0,18.0,34.0,19.0,0.0,0.0,0.0
1826609,2008,12,18,4,1713.0,1650,2134.0,2035,72,201.0,165.0,150.0,59.0,23.0,SEA,PHX,1107,5.0,46.0,0.0,5.0,36.0,0.0,18.0
1826610,2008,12,18,4,834.0,815,1230.0,1201,230,176.0,166.0,145.0,29.0,19.0,SEA,PHX,1107,9.0,22.0,0.0,19.0,10.0,0.0,0.0
1826611,2008,12,18,4,1612.0,1440,2001.0,1827,239,169.0,167.0,146.0,94.0,92.0,SEA,PHX,1107,5.0,18.0,0.0,48.0,2.0,0.0,44.0
1827148,2008,12,19,5,101.0,2230,834.0,605,1532,273.0,275.0,250.0,149.0,151.0,SEA,CLT,2279,10.0,13.0,0.0,43.0,0.0,0.0,106.0
1827149,2008,12,19,5,819.0,800,1039.0,1020,395,140.0,140.0,113.0,19.0,19.0,SEA,LAS,866,6.0,21.0,0.0,19.0,0.0,0.0,0.0
1827150,2008,12,19,5,1428.0,1250,1635.0,1512,573,127.0,142.0,102.0,83.0,98.0,SEA,LAS,866,9.0,16.0,0.0,0.0,0.0,0.0,83.0
1827151,2008,12,19,5,912.0,845,1741.0,1652,752,329.0,307.0,277.0,49.0,27.0,SEA,PHL,2378,10.0,42.0,0.0,27.0,22.0,0.0,0.0
1827152,2008,12,19,5,32.0,2230,807.0,627,1548,275.0,297.0,252.0,100.0,122.0,SEA,PHL,2378,11.0,12.0,16.0,16.0,0.0,0.0,68.0
1827153,2008,12,19,5,523.0,510,914.0,857,12,171.0,167.0,143.0,17.0,13.0,SEA,PHX,1107,4.0,24.0,0.0,13.0,4.0,0.0,0.0
1827154,2008,12,19,5,834.0,815,1220.0,1201,230,166.0,166.0,137.0,19.0,19.0,SEA,PHX,1107,5.0,24.0,0.0,19.0,0.0,0.0,0.0
1827624,2008,12,20,6,109.0,2230,847.0,605,1532,278.0,275.0,237.0,162.0,159.0,SEA,CLT,2279,5.0,36.0,29.0,0.0,3.0,0.0,130.0
1827625,2008,12,20,6,1853.0,1745,2119.0,2002,138,146.0,137.0,113.0,77.0,68.0,SEA,LAS,866,4.0,29.0,0.0,38.0,9.0,0.0,30.0
1827626,2008,12,20,6,1334.0,1250,1547.0,1512,573,133.0,142.0,112.0,35.0,44.0,SEA,LAS,866,5.0,16.0,0.0,0.0,0.0,0.0,35.0
1827627,2008,12,20,6,943.0,845,1730.0,1652,752,287.0,307.0,256.0,38.0,58.0,SEA,PHL,2378,9.0,22.0,38.0,0.0,0.0,0.0,0.0
1827628,2008,12,20,6,213.0,2230,1004.0,627,1548,291.0,297.0,257.0,217.0,223.0,SEA,PHL,2378,7.0,27.0,0.0,51.0,0.0,0.0,166.0
1827629,2008,12,20,6,1542.0,1525,1937.0,1910,72,175.0,165.0,130.0,27.0,17.0,SEA,PHX,1107,5.0,40.0,0.0,17.0,10.0,0.0,0.0
1827630,2008,12,20,6,1510.0,1440,1859.0,1827,239,169.0,167.0,141.0,32.0,30.0,SEA,PHX,1107,5.0,23.0,24.0,0.0,2.0,0.0,6.0
1828159,2008,12,21,7,831.0,800,1139.0,1020,395,188.0,140.0,125.0,79.0,31.0,SEA,LAS,866,6.0,57.0,0.0,31.0,48.0,0.0,0.0
1828161,2008,12,21,7,1412.0,1130,1829.0,1516,7,197.0,166.0,140.0,193.0,162.0,SEA,PHX,1107,6.0,51.0,0.0,162.0,31.0,0.0,0.0
